PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,Cond @ 25C,Oxygen Diss,Temp Water,pH,cos_day_of_year,sin_day_of_year,Cond @ 25C_x_Oxygen Diss,Cond @ 25C_x_Temp Water,Cond @ 25C_x_pH,Cond @ 25C_x_cos_day_of_year,Cond @ 25C_x_sin_day_of_year,Oxygen Diss_x_Temp Water,Oxygen Diss_x_pH,Oxygen Diss_x_cos_day_of_year,Oxygen Diss_x_sin_day_of_year,Temp Water_x_pH,Temp Water_x_cos_day_of_year,Temp Water_x_sin_day_of_year,pH_x_cos_day_of_year,pH_x_sin_day_of_year,cos_day_of_year_x_sin_day_of_year,E.coli C-MF
-0.269065564103876,0.767834587148458,-0.330854549738371,0.286678774430635,0.04747567418437,0.109332037992295,0.007178997068827,-7.39480634775741E-17,952,12.3,11.5,7.81,-0.011826390691833,0.999930065796205,11709.6,10948,7435.12,-11.258723938625,951.933422637987,141.45,96.063,-0.145464605509546,12.2991398092933,89.815,-0.13600349295608,11.4991957566564,-0.092364111303216,7.80945381386836,-0.011825563622616,100
0.887398996853239,0.024504838452624,-0.052100159783356,0.114027103166301,0.024586700395668,0.064774986658674,0.004739165545527,-2.44830054045453E-18,1111,14.9,11.7,8.08,-0.011826390691833,0.999930065796205,16553.9,12998.7,8976.88,-13.1391200586265,1110.92230309958,174.33,120.392,-0.176213221308312,14.8989579803635,94.536,-0.138368771094446,11.6991817698156,-0.095557236790011,8.07943493163334,-0.011825563622616,220
-0.071458473302799,-0.012117211768684,0.03195676155915,-0.1295485238576,-0.048671573786433,-0.23786667226307,-0.07767011295646,1.01189335299218E-15,763,7.01,10,7.68,-0.011826390691833,0.999930065796205,5348.63,7630,5859.84,-9.02353609786858,762.946640202504,70.1,53.8368,-0.082902998749749,7.0095097612314,76.8,-0.11826390691833,9.99930065796205,-0.090826680513278,7.67946290531485,-0.011825563622616,82
-0.070860298479039,-0.011977368281886,0.03155897749702,-0.127422048516011,-0.047564368377916,-0.229489932097509,-0.068380520433552,3.11289408694326E-16,700,6.5,9.7,7.73,-0.011826390691833,0.999930065796205,4550,6790,5411,-8.2784734842831,699.951046057344,63.05,50.245,-0.076871539496915,6.49954542767533,74.981,-0.11471598971078,9.69932163822319,-0.091418000047869,7.72945940860467,-0.011825563622616,90
-0.076633771002339,-0.013365630505897,0.035540515324927,-0.149509116432537,-0.059809572071658,-0.335975792402806,0.894697799275993,3.13556933584436E-16,559,10.1,10,7.85,-0.046215046983708,0.998931513884858,5645.9,5590,4388.15,-25.8342112638928,558.402716261636,101,79.285,-0.466771974535451,10.0892082902371,78.5,-0.46215046983708,9.98931513884858,-0.362788118822108,7.84161238399614,-0.046165666847695,100
-0.107888602561868,-0.022735079407625,0.064452168471684,-0.38966373277195,-0.706631633336029,0.517031395593265,0.017516711855191,-1.00458899179708E-16,288,10,10.1,7.7,-0.046215046983708,0.998931513884858,2880,2908.8,2217.6,-13.3099335313079,287.692275998839,101,77,-0.46215046983708,9.98931513884858,77.77,-0.466771974535451,10.0892082902371,-0.355855861774552,7.69177265691341,-0.046165666847695,82
-0.074607509859172,-0.012868448902705,0.034106214694358,-0.141342449521468,-0.055082655930676,-0.290971179882808,-0.242157015607792,-0.705269736645735,426,12.5,11.1,8.09,-0.114787625522127,0.993390054825893,5325,4728.6,3446.34,-48.8995284724261,423.184163355831,138.75,101.125,-1.43484531902659,12.4173756853237,89.799,-1.27414264329561,11.0266296085674,-0.928631890474007,8.03652554354147,-0.11402888561076,230
-0.074607509859172,-0.012868448902705,0.034106214694358,-0.141342449521468,-0.055082655930676,-0.290971179882807,-0.242157015607794,-0.003659881748954,412,11.5,8.6,7.51,-0.131858515717391,0.991268546778726,4738,3543.2,3094.12,-54.3257084755651,408.402641272835,98.9,86.365,-1.51637293075,11.3995882879554,64.586,-1.13398323516956,8.52490950229704,-0.990257453037606,7.44442678630823,-0.130707199255578,73
-0.068013608210938,-0.011323926938467,0.029709897205516,-0.117757399371554,-0.042706790739786,-0.195131130167178,-0.042790888608783,3.08658739432968E-17,400,10.8,10.8,7.1,-0.131858515717391,0.991268546778726,4320,4320,2840,-52.7434062869564,396.50741871149,116.64,76.68,-1.42407196974782,10.7057003052102,76.68,-1.42407196974782,10.7057003052102,-0.936195461593476,7.03800668212895,-0.130707199255578,63
-0.070272055094752,-0.011840715806369,0.031170974574266,-0.12536425587662,-0.046506417042578,-0.22168311398679,-0.061075675415615,-7.81702302910277E-16,556,12.1,9.3,7.89,-0.165878198934631,0.986146248341595,6727.6,5170.8,4386.84,-92.2282786076548,548.297314077927,112.53,95.469,-2.00712620710903,11.9323696049333,73.377,-1.54266725009207,9.17116010957684,-1.30877898959424,7.78069389941518,-0.163580163561047,110
-0.068013608210938,-0.011323926938467,0.029709897205516,-0.117757399371554,-0.042706790739786,-0.195131130167178,-0.042790888608783,4.22015207797349E-16,559,12.2,9.3,8.05,-0.165878198934631,0.986146248341595,6819.8,5198.7,4499.95,-92.7259132044587,551.255752822952,113.46,98.21,-2.0237140270025,12.0309842297675,74.865,-1.54266725009207,9.17116010957684,-1.33531950142378,7.93847729914984,-0.163580163561047,198
-0.071458473302799,-0.012117211768684,0.031956761559149,-0.1295485238576,-0.048671573786433,-0.23786667226307,-0.077670112956462,-3.78159339408664E-16,549,12,9.5,8.21,-0.165878198934631,0.986146248341595,6588,5215.5,4507.29,-91.0671312151124,541.394290339536,114,98.52,-1.99053838721557,11.8337549800991,77.995,-1.57584288987899,9.36838935924515,-1.36186001325332,8.0962606988845,-0.163580163561047,420
-0.070860298479039,-0.011977368281886,0.03155897749702,-0.127422048516011,-0.047564368377916,-0.229489932097509,-0.068380520433552,3.11289408694326E-16,720,6.29,10.4,7.76,-0.348410806944681,0.937341938464377,4528.8,7488,5587.2,-250.85578100017,674.886195694351,65.416,48.8104,-2.19150397568204,5.89588079294093,80.704,-3.62347239222468,9.74835616002952,-2.70366786189073,7.27377344248357,-0.326580061163465,91
0.887398996853239,0.024504838452624,-0.052100159783356,0.114027103166301,0.024586700395668,0.064774986658674,0.004739165545527,-2.44830054045453E-18,1228,9.96,11.8,7.99,-0.488785394288993,0.872404056804961,12230.88,14490.4,9811.72,-600.228464186883,1071.31218175649,117.528,79.5804,-4.86830252711837,8.68914440577741,94.282,-5.76766765261012,10.2943678702985,-3.90539530036905,6.97050841387164,-0.42641836088473,144
-0.269065564103876,0.767834587148458,-0.330854549738371,0.286678774430635,0.04747567418437,0.109332037992295,0.007178997068827,-7.39480634775741E-17,977,7.65,11.8,7.77,-0.488785394288993,0.872404056804961,7474.05,11528.6,7591.29,-477.543330220346,852.338763498447,90.27,59.4405,-3.7392082663108,6.67389103455795,91.686,-5.76766765261012,10.2943678702985,-3.79786251362548,6.77857952137455,-0.42641836088473,91
-0.074607509859172,-0.012868448902705,0.034106214694358,-0.141342449521468,-0.055082655930676,-0.290971179882807,-0.242157015607793,0.708929618394689,2853,10.7,12.5,8.003,-0.488785394288993,0.872404056804961,30527.1,35662.5,22832.559,-1394.5047299065,2488.96877406455,133.75,85.6321,-5.23000371889223,9.33472340781308,100.0375,-6.10981742861241,10.905050710062,-3.91174951049481,6.9818496666101,-0.42641836088473,162
-0.076633771002339,-0.013365630505897,0.035540515324927,-0.149509116432537,-0.059809572071658,-0.335975792402806,0.894697799275993,3.13556933584436E-16,598,12.1,14.2,8.4,-0.503719798736334,0.863867098783735,7235.8,8491.6,5023.2,-301.224439644328,516.592525072674,171.82,101.64,-6.09500956470964,10.4527918952832,119.28,-7.15282114205594,12.266912802729,-4.23124630938521,7.25648362978337,-0.435146961134284,710
-0.107888602561868,-0.022735079407625,0.064452168471684,-0.38966373277195,-0.706631633336029,0.517031395593265,0.017516711855191,-1.00458899179708E-16,272,10.7,13.4,8.2,-0.503719798736334,0.863867098783735,2910.4,3644.8,2230.4,-137.011785256283,234.971850869176,143.38,87.74,-5.38980184647877,9.24337795698597,109.88,-6.74984530306688,11.5758191237021,-4.13050234963794,7.08371021002663,-0.435146961134284,380
-0.071458473302799,-0.012117211768684,0.031956761559149,-0.1295485238576,-0.048671573786433,-0.23786667226307,-0.077670112956462,-3.78159339408664E-16,538,11.8,12.3,8.55,-0.576069123379876,0.817400981824919,6348.4,6617.4,4599.9,-309.925188378373,439.761728221806,145.14,100.89,-6.79761565588254,9.64533158553405,105.165,-7.08565021757248,10.0540320764465,-4.92539100489794,6.98877839460306,-0.470879467049731,740
-0.074607509859172,-0.012868448902705,0.034106214694358,-0.141342449521468,-0.055082655930676,-0.290971179882807,-0.242157015607794,-0.003659881748954,374,10.6,12.5,7.63,-0.603845220877103,0.797101592787194,3964.4,4675,2853.62,-225.838112608037,298.115995702411,132.5,80.878,-6.40075934129729,8.44927688354426,95.375,-7.54806526096379,9.96376990983992,-4.6073390352923,6.08188515296629,-0.481325987358074,81
-0.071458473302799,-0.012117211768684,0.03195676155915,-0.1295485238576,-0.048671573786433,-0.23786667226307,-0.07767011295646,1.01189335299218E-15,227,7.54,11.9,7.6,-0.63090662118767,0.775858772806983,1711.58,2701.3,1725.2,-143.215803009601,176.119941427185,89.726,57.304,-4.75703592375503,5.84997514696465,90.44,-7.50778879213327,9.2327193964031,-4.79489032102629,5.89652667333307,-0.489494436870466,81
-0.070860298479039,-0.011977368281886,0.03155897749702,-0.127422048516011,-0.047564368377916,-0.229489932097509,-0.068380520433552,3.11289408694326E-16,202,8.62,11.9,7.8,-0.63090662118767,0.775858772806983,1741.24,2403.8,1575.6,-127.443137479909,156.723472107011,102.578,67.236,-5.43841507463772,6.68790262159619,92.82,-7.50778879213327,9.2327193964031,-4.92107164526383,6.05169842789447,-0.489494436870466,99
-0.071458473302799,-0.012117211768684,0.03195676155915,-0.1295485238576,-0.048671573786433,-0.23786667226307,-0.07767011295646,1.01189335299218E-15,777,2.48,12.6,7.5,-0.818019870844318,0.575189960711978,1926.96,9790.2,5827.5,-635.601439646035,446.922599473207,31.248,18.6,-2.02868927969391,1.42647110256571,94.5,-10.3070503726384,7.24739350497092,-6.13514903133239,4.31392470533984,-0.470516817372561,72
-0.245641978314693,-0.629599209752297,-0.543712097439115,0.322397111882567,0.050946028391515,0.115126622097339,0.007460015689372,-1.53563301212178E-17,1012,8.18,14.4,7.6,-0.881191653407483,0.472759209286278,8278.16,14572.8,7691.2,-891.765953248373,478.432319797713,117.792,62.168,-7.20814772487321,3.86717033196175,109.44,-12.6891598090678,6.8077326137224,-6.69705656589687,3.59296999057571,-0.41659146929459,73
-0.199360855940403,-0.10756411257402,0.759779454059983,0.482810789734235,0.063281231957213,0.134075982081318,0.008329493822672,5.42109960870768E-18,1002,8.18,14.6,7.74,-0.881191653407483,0.472759209286278,8196.36,14629.2,7755.48,-882.954036714298,473.704727704851,119.428,63.3132,-7.20814772487321,3.86717033196175,113.004,-12.8653981397493,6.90228445557966,-6.82042339737392,3.65915627987579,-0.41659146929459,90
-0.269065564103876,0.767834587148458,-0.330854549738371,0.286678774430635,0.04747567418437,0.109332037992295,0.007178997068827,-7.39480634775741E-17,935,7.71,14.5,7.74,-0.881191653407483,0.472759209286278,7208.85,13557.5,7236.9,-823.914195935997,442.02986068267,111.795,59.6754,-6.79398764777169,3.6449735035972,112.23,-12.7772789744085,6.85500853465103,-6.82042339737392,3.65915627987579,-0.41659146929459,90
0.887398996853239,0.024504838452624,-0.052100159783356,0.114027103166301,0.024586700395668,0.064774986658674,0.004739165545527,-2.44830054045453E-18,1006,7.72,14.3,7.9,-0.881191653407483,0.472759209286278,7766.32,14385.8,7947.4,-886.478803327928,475.595764541996,110.396,60.988,-6.80279956430577,3.64970109569007,112.97,-12.601040643727,6.76045669279378,-6.96141406191912,3.7347977533616,-0.41659146929459,110
-0.107888602561868,-0.022735079407625,0.064452168471684,-0.38966373277195,-0.706631633336029,0.517031395593265,0.017516711855191,-1.00458899179708E-16,321,7.86,15.5,7.9,-0.889193477207071,0.457531376074251,2523.06,4975.5,2535.9,-285.43110618347,146.867571719835,121.83,62.094,-6.98906073084758,3.59619661594361,122.45,-13.7824988967096,7.09173632915089,-7.02462846993586,3.61449787098658,-0.406833915222799,118
-0.076633771002339,-0.013365630505897,0.035540515324927,-0.149509116432537,-0.059809572071658,-0.335975792402806,0.894697799275993,3.13556933584436E-16,679,12.4,14.6,8.55,-0.889193477207071,0.457531376074251,8419.6,9913.4,5805.45,-603.762371023601,310.663804354416,181.04,106.02,-11.0259991173677,5.67338906332071,124.83,-12.9822247672232,6.67995809068406,-7.60260423012046,3.91189326543485,-0.406833915222799,740
-0.074607509859172,-0.012868448902705,0.034106214694358,-0.141342449521468,-0.055082655930676,-0.290971179882807,-0.242157015607793,0.708929618394689,459,8.87,14.4,7.9,-0.931601372576719,0.363481612482906,4071.33,6609.6,3626.1,-427.605030012714,166.838060129654,127.728,70.073,-8.2633041747555,3.22408190272338,113.76,-13.4150597651048,5.23413521975385,-7.35965084335608,2.87150473861496,-0.338619969095474,118
-0.070272055094752,-0.011840715806369,0.031170974574266,-0.12536425587662,-0.046506417042578,-0.22168311398679,-0.061075675415615,-7.81702302910277E-16,339,9.81,13.3,8,-0.937715991029909,0.347402821184277,3325.59,4508.7,2712,-317.885720959139,117.76955638147,130.473,78.48,-9.19899387200341,3.40802167581776,106.4,-12.4716226806978,4.62045752175088,-7.50172792823927,2.77922256947422,-0.325765180753401,160
-0.068013608210938,-0.011323926938467,0.029709897205516,-0.117757399371554,-0.042706790739786,-0.195131130167178,-0.042790888608783,4.22015207797349E-16,359,9.56,13.5,7.9,-0.937715991029909,0.347402821184277,3432.04,4846.5,2836.1,-336.640040779737,124.717612805155,129.06,75.524,-8.96456487424593,3.32117097052169,106.65,-12.6591658789038,4.68993808598774,-7.40795632913628,2.74448228735579,-0.325765180753401,118
-0.071458473302799,-0.012117211768684,0.031956761559149,-0.1295485238576,-0.048671573786433,-0.23786667226307,-0.077670112956462,-3.78159339408664E-16,330,9.92,13.3,8,-0.937715991029909,0.347402821184277,3273.6,4389,2640,-309.44627703987,114.642930990811,131.936,79.36,-9.3021426310167,3.44623598614803,106.4,-12.4716226806978,4.62045752175088,-7.50172792823927,2.77922256947422,-0.325765180753401,160
-0.074607509859172,-0.012868448902705,0.034106214694358,-0.141342449521468,-0.055082655930676,-0.290971179882807,-0.242157015607794,-0.003659881748954,410,10.6,14.2,7.41,-0.949111044890228,0.314941620728952,4346,5822,3038.1,-389.135528404993,129.12606449887,150.52,78.546,-10.0605770758364,3.33838117972689,105.222,-13.4773768374412,4.47217101435112,-7.03291284263659,2.33371740960153,-0.298914570729477,64
-0.068013608210938,-0.011323926938467,0.029709897205516,-0.117757399371554,-0.042706790739786,-0.195131130167178,-0.042790888608783,3.08658739432968E-17,401,9.13,15.1,7,-0.949111044890228,0.314941620728952,3661.13,6055.1,2807,-380.593529000981,126.29158991231,137.863,63.91,-8.66538383984778,2.87541699725533,105.7,-14.3315767778424,4.75561847300718,-6.6437773142316,2.20459134510266,-0.298914570729477,63
-0.071458473302799,-0.012117211768684,0.03195676155915,-0.1295485238576,-0.048671573786433,-0.23786667226307,-0.07767011295646,1.01189335299218E-15,809,5.2,15.3,7.6,-0.959382752949074,0.282107662681919,4206.8,12377.7,6148.4,-776.140647135801,228.225099109672,79.56,39.52,-4.98879031533519,1.46695984594598,116.28,-14.6785561201208,4.31624723903336,-7.29130892241296,2.14401823638258,-0.270649226051808,81
-0.070860298479039,-0.011977368281886,0.03155897749702,-0.127422048516011,-0.047564368377916,-0.229489932097509,-0.068380520433552,3.11289408694326E-16,661,4.42,15.1,7.6,-0.959382752949074,0.282107662681919,2921.62,9981.1,5023.6,-634.151999699338,186.473165032748,66.742,33.592,-4.24047176803491,1.24691586905408,114.76,-14.486679569531,4.25982570649698,-7.29130892241296,2.14401823638258,-0.270649226051808,81
-0.074607509859172,-0.012868448902705,0.034106214694358,-0.141342449521468,-0.055082655930676,-0.290971179882808,-0.242157015607792,-0.705269736645735,650,10.9,16.8,8.48,-0.999942203020442,0.010751307763522,7085,10920,5512,-649.962431963287,6.9883500462893,183.12,92.432,-10.8993700129228,0.11718925462239,142.464,-16.7990290107434,0.18062197042717,-8.47950988161335,0.091171089834667,-0.010750686370407,727
0.887398996853239,0.024504838452624,-0.052100159783356,0.114027103166301,0.024586700395668,0.064774986658674,0.004739165545527,-2.44830054045453E-18,1344,7.63,13.2,7.8,-0.999979192959082,-0.006450864198105,10254.72,17740.8,10483.2,-1343.97203533701,-8.66996148225312,100.716,59.514,-7.6298412422778,-0.049220093831541,102.96,-13.1997253470599,-0.085151407414986,-7.79983770508084,-0.050316740745219,0.00645072997471,91
-0.269065564103876,0.767834587148458,-0.330854549738371,0.286678774430635,0.04747567418437,0.109332037992295,0.007178997068827,-7.39480634775741E-17,876,6.85,12.9,7.64,-0.999979192959082,-0.006450864198105,6000.6,11300.4,6692.64,-875.981773032156,-5.65095703753998,88.365,52.334,-6.84985747176971,-0.044188419757019,98.556,-12.8997315891722,-0.083216148155555,-7.63984103420739,-0.049284602473522,0.00645072997471,81
-0.074607509859172,-0.012868448902705,0.034106214694358,-0.141342449521468,-0.055082655930676,-0.290971179882807,-0.242157015607793,0.708929618394689,2011,9.48,16,7.9,-0.999165519661011,-0.040844391543296,19064.28,32176,15886.9,-2009.32186003829,-82.1380713935683,151.68,74.892,-9.47208912638638,-0.387204831830446,126.4,-15.9866483145762,-0.653510264692736,-7.89340760532199,-0.322670693192038,0.040810307701595,118
-0.071458473302799,-0.012117211768684,0.031956761559149,-0.1295485238576,-0.048671573786433,-0.23786667226307,-0.077670112956462,-3.78159339408664E-16,466,9.59,15.3,7.9,-0.993992768446958,-0.109445768648916,4468.94,7129.8,3681.4,-463.200630096283,-51.0017281903949,146.727,75.761,-9.53239064940633,-1.0495849213431,120.87,-15.2080893572385,-1.67452026032841,-7.85254287073097,-0.864621572326436,0.108788302574141,118
-0.071458473302799,-0.012117211768684,0.03195676155915,-0.1295485238576,-0.048671573786433,-0.23786667226307,-0.07767011295646,1.01189335299218E-15,705,2.61,15.4,7.65,-0.987023715838738,-0.160574544594994,1840.05,10857,5393.25,-695.85171966631,-113.205053939471,40.194,19.9665,-2.57613189833911,-0.419099561392934,117.81,-15.2001652239166,-2.47284798676291,-7.55073142616635,-1.2283952661517,0.158490883675264,82
-0.071458473302799,-0.012117211768684,0.03195676155915,-0.1295485238576,-0.048671573786433,-0.23786667226307,-0.07767011295646,1.01189335299218E-15,801,3.73,17.3,7.73,-0.933155943878043,-0.359471813088423,2987.73,13857.3,6191.73,-747.457911046312,-287.936922283827,64.529,28.8329,-3.4806716706651,-1.34082986281982,133.729,-16.1435978290901,-6.21886236642972,-7.21329544617727,-2.77871711517351,0.335443259040079,90
-0.074607509859172,-0.012868448902705,0.034106214694358,-0.141342449521468,-0.055082655930676,-0.290971179882807,-0.242157015607794,-0.003659881748954,415,9.62,16.4,7.58,-0.926834394446049,-0.37547037868762,3992.3,6806,3145.7,-384.63627369511,-155.820207155362,157.768,72.9196,-8.91614687457099,-3.6120250429749,124.312,-15.2000840689152,-6.15771421047697,-7.02540470990105,-2.84606547045216,0.347998861063369,73
-0.071458473302799,-0.012117211768684,0.03195676155915,-0.1295485238576,-0.048671573786433,-0.23786667226307,-0.07767011295646,1.01189335299218E-15,162,5.25,17.5,8.151,-0.866562478884539,-0.499068602688532,850.5,2835,1320.462,-140.383121579295,-80.8491136355422,91.875,42.79275,-4.54945301414383,-2.62011016411479,142.6425,-15.1648433804794,-8.73370054704931,-7.06335076538788,-4.06790818051422,0.432474125479217,350
-0.269065564103876,0.767834587148458,-0.330854549738371,0.286678774430635,0.04747567418437,0.109332037992295,0.007178997068827,-7.39480634775741E-17,1096,6.3,17.1,7.79,-0.830198133740521,-0.557468437432789,6904.8,18741.6,8537.84,-909.897154579611,-610.985407426337,107.73,49.077,-5.23024824256528,-3.51205115582657,133.209,-14.1963880869629,-9.53271028010069,-6.46724346183866,-4.34267912760143,0.462809256375946,91
-0.071458473302799,-0.012117211768684,0.031956761559149,-0.1295485238576,-0.048671573786433,-0.23786667226307,-0.077670112956462,-3.78159339408664E-16,279,8.8,16.3,7.9,-0.820485963878533,-0.571666671302705,2455.2,4547.7,2204.1,-228.915583922111,-159.495001293455,143.44,69.52,-7.22027648213109,-5.0306667074638,128.77,-13.3739212112201,-9.31816674223409,-6.48183911464041,-4.51616670329137,0.469044479821032,118
-0.070272055094752,-0.011840715806369,0.031170974574266,-0.12536425587662,-0.046506417042578,-0.22168311398679,-0.061075675415615,-7.81702302910277E-16,282,8.61,16.3,7.8,-0.820485963878533,-0.571666671302705,2428.02,4596.6,2199.6,-231.377041813746,-161.210001307363,140.343,67.158,-7.06438414899417,-4.92205003991629,127.14,-13.3739212112201,-9.31816674223409,-6.39979051825256,-4.4590000361611,0.469044479821032,99
-0.074607509859172,-0.012868448902705,0.034106214694358,-0.141342449521468,-0.055082655930676,-0.290971179882807,-0.242157015607793,0.708929618394689,1383,9.87,17.3,8,-0.820485963878533,-0.571666671302705,13650.21,23925.9,11064,-1134.73208804401,-790.615006411641,170.751,78.96,-8.09819646348112,-5.6423500457577,138.4,-14.1944071750986,-9.8898334135368,-6.56388771102826,-4.57333337042164,0.469044479821032,160
-0.074607509859172,-0.012868448902705,0.034106214694358,-0.141342449521468,-0.055082655930676,-0.290971179882807,-0.242157015607794,-0.003659881748954,417,9.5,17.2,7.8,-0.820485963878533,-0.571666671302705,3961.5,7172.4,3252.6,-342.142646937348,-238.385001933228,163.4,74.1,-7.79461665684606,-5.4308333773757,134.16,-14.1123585787108,-9.83266674640653,-6.39979051825256,-4.4590000361611,0.469044479821032,99
-0.068013608210938,-0.011323926938467,0.029709897205516,-0.117757399371554,-0.042706790739786,-0.195131130167178,-0.042790888608783,3.08658739432968E-17,438,8.46,18.2,7.6,-0.820485963878533,-0.571666671302705,3705.48,7971.6,3328.8,-359.372852178797,-250.390002030585,153.972,64.296,-6.94131125441239,-4.83630003922089,138.32,-14.9328445425893,-10.4043334177092,-6.23569332547685,-4.34466670190056,0.469044479821032,81
-0.076633771002339,-0.013365630505897,0.035540515324927,-0.149509116432537,-0.059809572071658,-0.335975792402806,0.894697799275993,3.13556933584436E-16,581,9.07,17.4,7.9,-0.810530999019482,-0.585695739807351,5269.67,10109.4,4589.9,-470.918510430319,-340.289224828071,157.818,71.653,-7.3515161611067,-5.31226036005267,137.46,-14.103239382939,-10.1911058726479,-6.40319489225391,-4.62699634447807,0.474724553107507,118
-0.107888602561868,-0.022735079407625,0.064452168471684,-0.38966373277195,-0.706631633336029,0.517031395593265,0.017516711855191,-1.00458899179708E-16,232,8.15,18.2,7.93,-0.810530999019482,-0.585695739807351,1890.8,4222.4,1839.76,-188.04319177252,-135.881411635305,148.33,64.6295,-6.60582764200878,-4.77342027942991,144.326,-14.7516641821546,-10.6596624644938,-6.42751082222449,-4.64456721667229,0.474724553107507,126
-0.071458473302799,-0.012117211768684,0.03195676155915,-0.1295485238576,-0.048671573786433,-0.23786667226307,-0.07767011295646,1.01189335299218E-15,725,1.56,15.2,7.26,-0.734304263829602,-0.678820482986236,1131,11020,5263.5,-532.370591276461,-492.144850165021,23.712,11.3256,-1.14551465157418,-1.05895995345853,110.352,-11.16142481021,-10.3180713413908,-5.33104895540291,-4.92823670648007,0.498460775031663,64
-0.070860298479039,-0.011977368281886,0.03155897749702,-0.127422048516011,-0.047564368377916,-0.229489932097509,-0.068380520433552,3.11289408694326E-16,267,1.87,14.6,7.58,-0.565475512673758,-0.824765084473361,499.29,3898.2,2023.86,-150.981961883893,-220.212277554387,27.302,14.1746,-1.05743920869993,-1.54231070796519,110.668,-8.25594248503687,-12.0415702333111,-4.28630438606709,-6.25171934030808,0.466384458977989,73
-0.076633771002339,-0.013365630505897,0.035540515324927,-0.149509116432537,-0.059809572071658,-0.335975792402806,0.894697799275993,3.13556933584436E-16,567,8.65,15,8,-0.477489428002839,-0.878637494161,4904.55,8505,4536,-270.73650567761,-498.187459189287,129.75,69.2,-4.13028355222456,-7.60021432449265,120,-7.16234142004259,-13.179562412415,-3.81991542402271,-7.029099953288,0.419540114508784,160
-0.107888602561868,-0.022735079407625,0.064452168471684,-0.38966373277195,-0.706631633336029,0.517031395593265,0.017516711855191,-1.00458899179708E-16,211,9.27,15.9,7.6,-0.477489428002839,-0.878637494161,1955.97,3354.9,1603.6,-100.750269308599,-185.392511267971,147.393,70.452,-4.42632699758632,-8.14496957087247,120.84,-7.59208190524514,-13.9703361571599,-3.62891965282158,-6.6776449556236,0.419540114508784,81
-0.245641978314693,-0.629599209752297,-0.543712097439115,0.322397111882567,0.050946028391515,0.115126622097339,0.007460015689372,-1.53563301212178E-17,993,6.43,14.3,7.5,-0.446983429519674,-0.89454223697645,6384.99,14199.9,7447.5,-443.854545513036,-888.280441317615,91.949,48.225,-2.8741034518115,-5.75190658375857,107.25,-6.39186304213134,-12.7919539887632,-3.35237572139755,-6.70906677732337,0.399845556933935,73
-0.199360855940403,-0.10756411257402,0.759779454059983,0.482810789734235,0.063281231957213,0.134075982081318,0.008329493822672,5.42109960870768E-18,1103,9.27,14.4,7.72,-0.446983429519674,-0.89454223697645,10224.81,15883.2,8515.16,-493.0227227602,-986.680087385024,133.488,71.5644,-4.14353639164738,-8.29240653677169,111.168,-6.43656138508331,-12.8814082124609,-3.45071207589188,-6.90586606945819,0.399845556933935,90
-0.269065564103876,0.767834587148458,-0.330854549738371,0.286678774430635,0.04747567418437,0.109332037992295,0.007178997068827,-7.39480634775741E-17,949,5.48,15.6,7.72,-0.446983429519674,-0.89454223697645,5200.52,14804.4,7326.28,-424.187274614171,-848.920582890651,85.488,42.3056,-2.44946919376781,-4.90209145863095,120.432,-6.97294150050691,-13.9548588968326,-3.45071207589188,-6.90586606945819,0.399845556933935,90
0.887398996853239,0.024504838452624,-0.052100159783356,0.114027103166301,0.024586700395668,0.064774986658674,0.004739165545527,-2.44830054045453E-18,1143,7.63,16,7.87,-0.446983429519674,-0.89454223697645,8721.09,18288,8995.41,-510.902059940987,-1022.46177686408,122.08,60.0481,-3.41048356723511,-6.82535726813031,125.92,-7.15173487231478,-14.3126757916232,-3.51775959031983,-7.04004740500466,0.399845556933935,108
-0.071458473302799,-0.012117211768684,0.031956761559149,-0.1295485238576,-0.048671573786433,-0.23786667226307,-0.077670112956462,-3.78159339408664E-16,539,8.75,12.3,7.8,-0.320039236223139,-0.947404289243884,4716.25,6629.7,4204.2,-172.501148324272,-510.650911902453,107.625,68.25,-2.80034331695247,-8.28978753088398,95.94,-3.93648260554461,-11.6530727576998,-2.49630604254048,-7.3897534561023,0.303206545124138,99
-0.070272055094752,-0.011840715806369,0.031170974574266,-0.12536425587662,-0.046506417042578,-0.22168311398679,-0.061075675415615,-7.81702302910277E-16,570,9.25,12,7.9,-0.320039236223139,-0.947404289243884,5272.5,6840,4503,-182.422364647189,-540.020444869014,111,73.075,-2.96036293506404,-8.76348967550593,94.8,-3.84047083467767,-11.3688514709266,-2.5283099661628,-7.48449388502668,0.303206545124138,118
-0.070860298479039,-0.011977368281886,0.03155897749702,-0.127422048516011,-0.047564368377916,-0.229489932097509,-0.068380520433552,3.11289408694326E-16,609,2.41,14.3,7.52,-0.320039236223139,-0.947404289243884,1467.69,8708.7,4579.68,-194.903894859892,-576.969212149525,34.463,18.1232,-0.771294559297765,-2.28324433707776,107.536,-4.57656107799089,-13.5478813361875,-2.40669505639801,-7.12448025511401,0.303206545124138,73
